0.781051396,11.0154166
-25.73804712,-3.719176503
-8.827763333,-8.218989466
22.21120092,6.476295373
-24.93518041,5.641188747
-6.245503653,-20.90672118
-4.914155557,0.306456101
4.958140063,27.25775032
25.72538546,-15.06416876
16.20598003,11.58062902
-5.327879985,-5.327395352
-19.99478922,-24.09657142
12.08025545,43.13805613
-36.02028043,0.052882838
20.61926841,-9.955749598
2.637141619,14.91713954
-17.50197024,32.54682129
4.18967738,-17.33996231
8.282724631,-29.21582703
0.082213526,20.20729147
-11.52427774,-3.504066552
-1.565794122,19.68021225
-14.42752702,-7.679320929
28.61180634,8.678647407
-17.33621825,23.46469521
-18.40923133,-21.27881153
25.19612143,-16.53595876
14.6796187,-2.208260379
-15.71581017,5.283887861
-34.53447193,-47.85234026
7.197109077,14.59144546
-31.05372256,55.64099594
21.87673759,16.28457785
-14.28675329,6.751992104
-6.993838965,15.86017258
21.67882086,1.305965826
4.383758566,25.53153729
-19.67955086,-7.940003506
8.16635807,1.412450989
-6.903029247,-3.076637573
-12.31210131,-12.57447585
-0.256257963,2.157681802
1.431248833,37.21611094
-13.08041916,-3.646823792
13.62813249,-5.253631353
-19.53332338,-19.91953042
5.245871057,-19.86768575
6.288722507,1.798647306
-17.58167065,69.15811924
-13.98880286,-6.917326754
-2.780690818,31.17219019
-16.58190429,11.0001745
-12.65064684,-11.78210953
-42.34938333,19.81695981
-13.29749927,-22.31674835
-30.33127566,12.6837586
24.60822214,20.31576864
-12.25831903,26.67260059
70.30480249,7.611430624
-24.1158133,24.14212463
-8.287366305,40.26598299
-6.541644144,-0.671595737
2.758524952,7.501405127
34.92511746,-12.92450238
18.80663839,-3.696299255
29.72171788,13.51542261
2.481804303,-12.61469244
26.78679647,32.46852667
-17.19899484,-4.182565092
22.29671128,-22.96611971
25.2200099,5.029994828
16.62824639,-0.405432628
8.50142,0.037998653
-0.885645648,5.743395208
-20.71310407,-5.205853804
24.86127257,-2.321522059
12.25644078,-21.38725863
-1.404847167,6.596718006
-4.809433568,2.313145178
8.616561538,14.32612577
18.84508097,-2.580934946
-18.0364239,4.216065471
-3.169783216,-27.5801552
-9.562552121,-24.270002
-13.83268253,-35.69128474
27.27902339,-2.165362122
14.42158705,22.67751173
-12.81817597,-2.282581371
-20.47608497,19.9072137
20.6137185,-24.66419903
-11.61796348,8.519452257
-28.03684825,-58.81163985
-15.25865443,3.360602217
-26.35241981,-11.82270558
27.40005336,32.54838496
7.5450719,-28.08705966
34.92482866,-0.057467521
-32.44661401,-3.872263829
-25.98223837,-10.92768044
-33.11627077,22.61328566
-11.56087457,22.59261519
2.194805048,12.48294581
31.06260044,0.936988228
16.7208269,2.702252422
-40.18036839,27.88446922
47.13070324,51.22047248
-2.444662923,8.611572281
-27.56664001,-54.6642425
-10.54303251,1.235739613
12.92995336,18.17575257
-7.665902007,-0.233155713
-12.45608664,-12.03935118
0.507807978,25.88768189
56.25047187,11.37757374
1.77160477,-27.03610689
-36.2678951,-20.89123238
0.190910258,-14.67486889
-13.95210021,-19.2041492
19.24030856,48.52987399
-19.10426714,28.16911603
19.07900854,33.93229429
28.68150101,-1.758177741
12.85543135,-16.02319729
18.56406892,17.01227786
5.098807033,-6.584862745
2.987894253,15.08701281
10.3963453,-11.25969531
-49.68125258,11.05508609
10.08462508,-27.44627637
-19.06391966,12.51631544
-32.79524608,4.217252755
22.12453266,22.48826906
16.55864893,34.60744088
46.18552863,-20.66100218
38.50878798,8.092822191
-21.73139904,-5.659038201
16.42792778,34.54803079
39.98827164,-16.12341011
21.55497993,2.858047176
-60.37564919,31.82746758
-0.536312976,-30.14572777
18.65465548,-32.36332489
-5.63387766,21.54228374
9.054190495,43.03803658
-0.241466727,20.91368163
22.73294992,44.5888771
21.43487249,-12.93306582
22.97284814,-6.068734087
-16.80406262,-15.65933581
2.339455109,-8.643431904
-2.724803342,-11.84918242
10.54427025,0.272358158
46.63169449,10.6393303
1.692294393,-14.26939955
-12.42612851,-23.32828366
-23.42433688,22.49162654
-14.86946316,-6.328330833
31.30886216,-23.58798334
54.06870493,-2.674748314
-35.09439791,8.549626394
2.512910594,-0.51666242
4.181117595,-11.93038061
-11.06803013,6.329846293
-31.15891476,13.00559718
1.147600239,-0.165103129
-8.085465121,-39.31798171
-20.1542472,34.26109701
18.77490665,-11.72557143
25.36830393,-13.71196572
17.39993973,-15.62397143
-34.39449893,11.41342318
9.939078212,-14.6334755
6.668753696,2.15172406
-16.76094427,5.068356009
21.58719802,-38.28938239
-10.98673897,-26.09699838
-28.20972721,13.22692649
-25.08775048,-3.903701929
13.00542525,15.01563386
42.28013124,-3.812402627
57.60974574,45.95433663
26.59896278,-12.62271008
-25.8369023,25.62288489
-24.63236977,-9.844550476
0.617463222,-15.88076605
1.155022982,-14.04746187
13.12438158,0.267446276
7.539043189,-8.666487018
-12.34895477,17.43612134
-28.49914115,-7.123266008
4.24495892,16.97158415
38.28697458,5.781622903
-22.69993479,26.56278255
-12.9421894,27.06113997
5.818629298,-13.47061782
-6.736403488,-27.83316353
-11.25646,56.91319025
-19.57938117,16.31354732
42.41013254,24.96773666
30.39383248,5.291863401
28.28765326,-6.678917366
-28.53020997,17.77384616
14.61106672,4.426522529
-18.91271158,3.141778307
7.934510766,38.16474465
-3.650283285,-15.98883798
33.93896872,7.588342437
36.4694413,-3.559276568
-1.361495797,-17.08529907
7.495356069,-12.88729403
0.50560586,12.72201268
54.46546512,17.41977879
-16.91544685,-18.22931537
-2.105337864,-7.568015107
-44.68407701,-6.276048055
-15.94967854,-1.558659628
26.50654406,10.40342708
-3.816551665,9.902296321
25.81934624,18.10622883
6.400601215,-32.01421082
-20.25866289,8.816901147
-5.702171399,-11.38746403
30.11850966,-4.770879657
-2.722499263,32.15477472
-20.10583899,-9.375683033
33.74216138,-39.09570961
-11.88278099,7.306091868
12.27584776,0.059243189
27.49848073,16.66417204
-13.14341783,-8.548801135
-8.748408164,-6.986246958
25.1979042,12.23987716
-3.791505996,-2.97307856
-5.480414661,-17.28298287
-7.349166967,-5.494244796
-10.01748337,11.94816984
32.63803327,-31.11158911
4.486906513,-9.017063705
-11.47328926,10.77972418
-5.62123275,0.282349017
-24.57397736,34.49269984
-13.11773544,23.16900183
-16.97174846,30.55319467
-21.33411357,6.420468747
-11.2762447,-12.15277916
-14.76120955,-11.71628768
6.77811184,26.85527714
21.77387291,17.18028859
34.50198536,-3.457014807
-11.9884146,-45.41323912
40.82036161,3.482920833
-7.628940913,-5.660697466
-13.23359938,-35.57961467
14.02251556,-4.60102225
30.91067226,29.52663936
-15.04389218,-31.69292657
-27.44794214,21.11153798
8.466702286,28.8492087
34.0201715,5.078813731
-5.586232497,-8.547972909
19.46714024,-26.5516995
-25.08089293,-8.114277278
-6.934179844,-1.292080719
10.63953464,5.849106618
0.915686422,-7.026045235
19.99710246,-25.06923715
12.72165047,-18.08844216
4.61639868,39.36573249
-5.483877841,-10.59629283
-12.38049722,28.75021828
-7.269674806,-16.96832457
23.44597119,17.93545636
-13.65193097,15.13903994
16.9912599,-1.9629695
-4.273698386,-6.652444951
14.17377708,7.457935014
4.758012852,67.35108669
22.68461909,-23.4500165
26.90514578,-23.38668197
-6.581644846,-14.46564676
-3.065370082,17.91467691
-38.83330138,-7.815110827
-0.425793768,13.92705635
-23.19620067,25.33506301
-45.42811008,3.954423425
16.46057637,-20.96751774
-4.841114907,21.364984
11.08893497,23.6165299
9.033917588,-4.731979296
-5.432926469,25.57543001
24.08131075,12.19047796
8.205798272,11.03843073
38.87031382,-6.959715162
-8.875205513,-10.33082114
11.48968204,39.19175383
15.49498048,3.874961055
-0.041626316,7.70235334
18.46164217,6.898531311
